node_1;node_2;chunk_id;count;edge
their son;harry;de8390d2666c4b31ab146f95461b7042,de8390d2666c4b31ab146f95461b7042,de8390d2666c4b31ab146f95461b7042,de8390d2666c4b31ab146f95461b7042;4;contextual proximity
their son;howard/harry;de8390d2666c4b31ab146f95461b7042,de8390d2666c4b31ab146f95461b7042;2;contextual proximity
their son;mr. dursley;de8390d2666c4b31ab146f95461b7042,de8390d2666c4b31ab146f95461b7042;2;contextual proximity
their son;mrs. dursley;de8390d2666c4b31ab146f95461b7042,de8390d2666c4b31ab146f95461b7042;2;contextual proximity
their son;nasty, common name;de8390d2666c4b31ab146f95461b7042,de8390d2666c4b31ab146f95461b7042;2;contextual proximity
their son;potters;de8390d2666c4b31ab146f95461b7042,de8390d2666c4b31ab146f95461b7042;2;contextual proximity
thinking of large order of drills;looking at the sign;5201307e46a34a59b226337712056aac,5201307e46a34a59b226337712056aac;2;contextual proximity
thinking of large order of drills;mr. dursley;5201307e46a34a59b226337712056aac,5201307e46a34a59b226337712056aac,5201307e46a34a59b226337712056aac,5201307e46a34a59b226337712056aac;4;contextual proximity
thinking of large order of drills;strangely dressed people;5201307e46a34a59b226337712056aac,5201307e46a34a59b226337712056aac;2;contextual proximity
tiny old man;man;d7eace97027c48ffa66d081e8995de2b,d7eace97027c48ffa66d081e8995de2b,d7eace97027c48ffa66d081e8995de2b,d7eace97027c48ffa66d081e8995de2b,d7eace97027c48ffa66d081e8995de2b;5;contextual proximity
tiny old man;secretary;d7eace97027c48ffa66d081e8995de2b,d7eace97027c48ffa66d081e8995de2b;2;contextual proximity
trust;hagrid;c36613de4895487183a1548ecd92079e,c36613de4895487183a1548ecd92079e;2;contextual proximity
trust;motorcycle;c36613de4895487183a1548ecd92079e,c36613de4895487183a1548ecd92079e;2;contextual proximity
trusted with bringing harry;harry potter;bdb2e4839663467b9aa11e054ef7dd3c,bdb2e4839663467b9aa11e054ef7dd3c;2;contextual proximity
try to kill the potter's son, harry;a piercing stare;26c5b0d9c07d41e7baccd8e596c93446,26c5b0d9c07d41e7baccd8e596c93446;2;contextual proximity
try to kill the potter's son, harry;hermione;26c5b0d9c07d41e7baccd8e596c93446,26c5b0d9c07d41e7baccd8e596c93446;2;contextual proximity
try to kill the potter's son, harry;voldemort;26c5b0d9c07d41e7baccd8e596c93446,26c5b0d9c07d41e7baccd8e596c93446,26c5b0d9c07d41e7baccd8e596c93446,26c5b0d9c07d41e7baccd8e596c93446;4;contextual proximity
turn up in godric's hollow;a piercing stare;26c5b0d9c07d41e7baccd8e596c93446,26c5b0d9c07d41e7baccd8e596c93446;2;contextual proximity
turn up in godric's hollow;hermione;26c5b0d9c07d41e7baccd8e596c93446,26c5b0d9c07d41e7baccd8e596c93446;2;contextual proximity
turn up in godric's hollow;voldemort;26c5b0d9c07d41e7baccd8e596c93446,26c5b0d9c07d41e7baccd8e596c93446,26c5b0d9c07d41e7baccd8e596c93446,26c5b0d9c07d41e7baccd8e596c93446;4;contextual proximity
unable to remember the event;harry potter;bdb2e4839663467b9aa11e054ef7dd3c,bdb2e4839663467b9aa11e054ef7dd3c;2;contextual proximity
unknown;a piercing stare;26c5b0d9c07d41e7baccd8e596c93446,26c5b0d9c07d41e7baccd8e596c93446;2;contextual proximity
unknown;hermione;26c5b0d9c07d41e7baccd8e596c93446,26c5b0d9c07d41e7baccd8e596c93446;2;contextual proximity
unknown;voldemort;26c5b0d9c07d41e7baccd8e596c93446,26c5b0d9c07d41e7baccd8e596c93446,26c5b0d9c07d41e7baccd8e596c93446,26c5b0d9c07d41e7baccd8e596c93446;4;contextual proximity
unusual behavior;daughter's problems;2171e130a9bd43c68c02188858261b85,2171e130a9bd43c68c02188858261b85;2;contextual proximity
unusual behavior;dudley;2171e130a9bd43c68c02188858261b85,2171e130a9bd43c68c02188858261b85;2;contextual proximity
unusual behavior;learning new word;2171e130a9bd43c68c02188858261b85,2171e130a9bd43c68c02188858261b85;2;contextual proximity
unusual behavior;mr. dursley;2171e130a9bd43c68c02188858261b85,2171e130a9bd43c68c02188858261b85,2171e130a9bd43c68c02188858261b85,2171e130a9bd43c68c02188858261b85,91d8ed7b6f43469fbf8c365937777dce;5;contextual proximity
unusual behavior;mr. dursley's garden wall;2171e130a9bd43c68c02188858261b85,2171e130a9bd43c68c02188858261b85;2;contextual proximity
unusual behavior;mrs. dursley;2171e130a9bd43c68c02188858261b85,2171e130a9bd43c68c02188858261b85;2;contextual proximity
unusual behavior;mrs. next door;2171e130a9bd43c68c02188858261b85,2171e130a9bd43c68c02188858261b85;2;contextual proximity
unusual behavior;nation's owls;2171e130a9bd43c68c02188858261b85,2171e130a9bd43c68c02188858261b85,91d8ed7b6f43469fbf8c365937777dce;3;contextual proximity
unusual behavior;normal behavior;2171e130a9bd43c68c02188858261b85,2171e130a9bd43c68c02188858261b85;2;contextual proximity
unusual behavior;normal day;2171e130a9bd43c68c02188858261b85,2171e130a9bd43c68c02188858261b85;2;contextual proximity
unusual behavior;tabby cat;2171e130a9bd43c68c02188858261b85,2171e130a9bd43c68c02188858261b85,2171e130a9bd43c68c02188858261b85,2171e130a9bd43c68c02188858261b85,2171e130a9bd43c68c02188858261b85,2171e130a9bd43c68c02188858261b85;6;contextual proximity
unusual events;flocks of owls, shooting stars;b734649233ac4eb3bfdab773a79e65ac,b734649233ac4eb3bfdab773a79e65ac,b734649233ac4eb3bfdab773a79e65ac;3;contextual proximity
unusual events;muggles;b734649233ac4eb3bfdab773a79e65ac,b734649233ac4eb3bfdab773a79e65ac;2;contextual proximity
violet cloak;stranger;7873dc4519f8461f8b8d6fcf0737142e,7873dc4519f8461f8b8d6fcf0737142e,7873dc4519f8461f8b8d6fcf0737142e,7873dc4519f8461f8b8d6fcf0737142e;4;contextual proximity
voldemort;a piercing stare;26c5b0d9c07d41e7baccd8e596c93446,26c5b0d9c07d41e7baccd8e596c93446,26c5b0d9c07d41e7baccd8e596c93446,26c5b0d9c07d41e7baccd8e596c93446,26c5b0d9c07d41e7baccd8e596c93446,26c5b0d9c07d41e7baccd8e596c93446,26c5b0d9c07d41e7baccd8e596c93446,26c5b0d9c07d41e7baccd8e596c93446;8;contextual proximity
voldemort;anxious;17c96105c1404e8fa8440d826854b0dd,17c96105c1404e8fa8440d826854b0dd;2;contextual proximity
voldemort;are dead;26c5b0d9c07d41e7baccd8e596c93446,26c5b0d9c07d41e7baccd8e596c93446,26c5b0d9c07d41e7baccd8e596c93446,26c5b0d9c07d41e7baccd8e596c93446;4;contextual proximity
voldemort;could not kill harry potter;26c5b0d9c07d41e7baccd8e596c93446,26c5b0d9c07d41e7baccd8e596c93446,26c5b0d9c07d41e7baccd8e596c93446,26c5b0d9c07d41e7baccd8e596c93446;4;contextual proximity
voldemort;dumbledore;17c96105c1404e8fa8440d826854b0dd,17c96105c1404e8fa8440d826854b0dd,17c96105c1404e8fa8440d826854b0dd,17c96105c1404e8fa8440d826854b0dd,26c5b0d9c07d41e7baccd8e596c93446,26c5b0d9c07d41e7baccd8e596c93446,26c5b0d9c07d41e7baccd8e596c93446,26c5b0d9c07d41e7baccd8e596c93446;8;contextual proximity
voldemort;go to find the potters;26c5b0d9c07d41e7baccd8e596c93446,26c5b0d9c07d41e7baccd8e596c93446,26c5b0d9c07d41e7baccd8e596c93446,26c5b0d9c07d41e7baccd8e596c93446;4;contextual proximity
voldemort;hermione;26c5b0d9c07d41e7baccd8e596c93446,26c5b0d9c07d41e7baccd8e596c93446,26c5b0d9c07d41e7baccd8e596c93446,26c5b0d9c07d41e7baccd8e596c93446,26c5b0d9c07d41e7baccd8e596c93446,26c5b0d9c07d41e7baccd8e596c93446,26c5b0d9c07d41e7baccd8e596c93446,26c5b0d9c07d41e7baccd8e596c93446;8;contextual proximity
voldemort;lily and james potter;26c5b0d9c07d41e7baccd8e596c93446,26c5b0d9c07d41e7baccd8e596c93446,26c5b0d9c07d41e7baccd8e596c93446,26c5b0d9c07d41e7baccd8e596c93446;4;contextual proximity
voldemort;nobility;17c96105c1404e8fa8440d826854b0dd,17c96105c1404e8fa8440d826854b0dd;2;contextual proximity
voldemort;not believe the rumor;26c5b0d9c07d41e7baccd8e596c93446,26c5b0d9c07d41e7baccd8e596c93446,26c5b0d9c07d41e7baccd8e596c93446,26c5b0d9c07d41e7baccd8e596c93446;4;contextual proximity
voldemort;powers;17c96105c1404e8fa8440d826854b0dd,17c96105c1404e8fa8440d826854b0dd,17c96105c1404e8fa8440d826854b0dd,17c96105c1404e8fa8440d826854b0dd;4;contextual proximity
voldemort;professor mcgonagall;17c96105c1404e8fa8440d826854b0dd,17c96105c1404e8fa8440d826854b0dd,17c96105c1404e8fa8440d826854b0dd,17c96105c1404e8fa8440d826854b0dd;4;contextual proximity
voldemort;rumors;17c96105c1404e8fa8440d826854b0dd,17c96105c1404e8fa8440d826854b0dd;2;contextual proximity
voldemort;the reason behind harry's survival;26c5b0d9c07d41e7baccd8e596c93446,26c5b0d9c07d41e7baccd8e596c93446,26c5b0d9c07d41e7baccd8e596c93446,26c5b0d9c07d41e7baccd8e596c93446;4;contextual proximity
voldemort;try to kill the potter's son, harry;26c5b0d9c07d41e7baccd8e596c93446,26c5b0d9c07d41e7baccd8e596c93446,26c5b0d9c07d41e7baccd8e596c93446,26c5b0d9c07d41e7baccd8e596c93446;4;contextual proximity
voldemort;turn up in godric's hollow;26c5b0d9c07d41e7baccd8e596c93446,26c5b0d9c07d41e7baccd8e596c93446,26c5b0d9c07d41e7baccd8e596c93446,26c5b0d9c07d41e7baccd8e596c93446;4;contextual proximity
voldemort;unknown;26c5b0d9c07d41e7baccd8e596c93446,26c5b0d9c07d41e7baccd8e596c93446,26c5b0d9c07d41e7baccd8e596c93446,26c5b0d9c07d41e7baccd8e596c93446;4;contextual proximity
voldemort;you-know-who;17c96105c1404e8fa8440d826854b0dd,17c96105c1404e8fa8440d826854b0dd;2;contextual proximity
watching the dursleys;dursleys;5f82479908824d8b840c6a2bedd670c1,5f82479908824d8b840c6a2bedd670c1;2;contextual proximity
watching the dursleys;hagrid;5f82479908824d8b840c6a2bedd670c1,5f82479908824d8b840c6a2bedd670c1;2;contextual proximity
whispering excitedly;he;2f27a545789d4b66a01c45b6b84c1bb6,2f27a545789d4b66a01c45b6b84c1bb6,2f27a545789d4b66a01c45b6b84c1bb6,2f27a545789d4b66a01c45b6b84c1bb6;4;contextual proximity
whispering excitedly;mr. dursley;2f27a545789d4b66a01c45b6b84c1bb6,2f27a545789d4b66a01c45b6b84c1bb6,2f27a545789d4b66a01c45b6b84c1bb6;3;contextual proximity
whispering excitedly;people in cloaks;2f27a545789d4b66a01c45b6b84c1bb6,2f27a545789d4b66a01c45b6b84c1bb6,2f27a545789d4b66a01c45b6b84c1bb6;3;contextual proximity
whispering excitedly together;looking at the sign;5201307e46a34a59b226337712056aac,5201307e46a34a59b226337712056aac;2;contextual proximity
whispering excitedly together;mr. dursley;5201307e46a34a59b226337712056aac,5201307e46a34a59b226337712056aac,5201307e46a34a59b226337712056aac,5201307e46a34a59b226337712056aac;4;contextual proximity
whispering excitedly together;strangely dressed people;5201307e46a34a59b226337712056aac,5201307e46a34a59b226337712056aac;2;contextual proximity
woken up;harry potter;ddf9749327e34206a38ea0f8b56be1f5,ddf9749327e34206a38ea0f8b56be1f5,ddf9749327e34206a38ea0f8b56be1f5,ddf9749327e34206a38ea0f8b56be1f5,ddf9749327e34206a38ea0f8b56be1f5,ddf9749327e34206a38ea0f8b56be1f5;6;contextual proximity
writing a letter to the dursleys;dursleys;5f82479908824d8b840c6a2bedd670c1,5f82479908824d8b840c6a2bedd670c1;2;contextual proximity
writing a letter to the dursleys;hagrid;5f82479908824d8b840c6a2bedd670c1,5f82479908824d8b840c6a2bedd670c1;2;contextual proximity
you-know-who;dumbledore;17c96105c1404e8fa8440d826854b0dd,17c96105c1404e8fa8440d826854b0dd;2;contextual proximity
you-know-who;powers;17c96105c1404e8fa8440d826854b0dd,17c96105c1404e8fa8440d826854b0dd;2;contextual proximity
you-know-who;professor mcgonagall;17c96105c1404e8fa8440d826854b0dd,17c96105c1404e8fa8440d826854b0dd;2;contextual proximity
you-know-who;voldemort;17c96105c1404e8fa8440d826854b0dd,17c96105c1404e8fa8440d826854b0dd;2;contextual proximity
